601139-000651,OpenTime,201401161033,CloseTime,201401201304,Sell:601139,7.040000,6.960000,earnings:,0.011364,Buy:000651,28.400000,29.300000,earnings:,0.031805,all earnings, 0.021545
601139-000651,OpenTime,201401301017,CloseTime,201402071440,Sell:601139,6.980000,6.810000,earnings:,0.024355,Buy:000651,28.150000,28.640000,earnings:,0.017470,all earnings, 0.020875
000731-000581,OpenTime,201401021117,CloseTime,201401060950,Sell:000731,9.970000,9.540000,earnings:,0.043129,Buy:000581,30.140000,29.640000,earnings:,-0.013124,all earnings, 0.016752
000731-000581,OpenTime,201402131358,CloseTime,201401020931,Buy:000731,9.590000,9.820000,earnings:,0.023983,Sell:000581,28.720000,30.710000,earnings:,-0.054816,all earnings, -0.017214
000731-000581,OpenTime,201401170931,CloseTime,201401220959,Buy:000731,8.790000,8.900000,earnings:,0.012514,Sell:000581,27.770000,26.850000,earnings:,0.026209,all earnings, 0.021620
000731-000581,OpenTime,201401221313,CloseTime,201401281040,Buy:000731,9.010000,8.880000,earnings:,-0.014428,Sell:000581,28.700000,27.060000,earnings:,0.045206,all earnings, 0.017184
600188-600141,OpenTime,201401290931,CloseTime,201402100954,Sell:600188,7.640000,7.350000,earnings:,0.037958,Buy:600141,12.000000,12.060000,earnings:,0.006038,all earnings, 0.019929
600188-600141,OpenTime,201401270931,CloseTime,201401281300,Buy:600188,7.590000,7.590000,earnings:,0.000000,Sell:600141,12.930000,12.400000,earnings:,0.049503,all earnings, 0.022423
601166-000001,OpenTime,201401020931,CloseTime,201401021412,Sell:601166,10.080000,9.960000,earnings:,0.011905,Buy:000001,12.110000,12.240000,earnings:,0.009044,all earnings, 0.011370
601166-000001,OpenTime,201401131326,CloseTime,201401161123,Sell:601166,9.740000,9.540000,earnings:,0.020534,Buy:000001,11.680000,11.630000,earnings:,-0.003607,all earnings, 0.009187
601166-000001,OpenTime,201401201344,CloseTime,201401291009,Buy:601166,9.140000,9.480000,earnings:,0.037199,Sell:000001,11.300000,11.540000,earnings:,-0.017894,all earnings, 0.010478
